deviceId,bucket,lat,long,pm1_0,pm2_5,pm10,n_readings
00000000c37f0aa8,2021-01-20 21:15:00+05:30,28.65782,77.236427,105.0,166.0,179.0,359
00000000c37f0aa8,2021-01-20 21:30:00+05:30,28.658978249999997,77.23551328571429,97.0,156.0,167.0,348
00000000c37f0aa8,2021-01-20 21:45:00+05:30,28.612638,77.2405198,91.0,146.0,157.0,349
00000000c37f0aa8,2021-01-20 22:00:00+05:30,28.5794006,77.23082833333333,75.0,120.0,130.0,359
00000000c37f0aa8,2021-01-20 22:15:00+05:30,28.579277,77.234879,81.0,136.0,155.5,152
00000000c37f0aa8,2021-01-20 22:30:00+05:30,28.579264,77.229546,71.0,113.0,120.0,105
00000000c37f0aa8,2021-01-20 22:45:00+05:30,28.579231,77.22950914285715,57.0,89.0,93.0,312
00000000c37f0aa8,2021-01-20 23:00:00+05:30,28.57918242857143,77.229424,64.0,99.0,104.0,293
00000000c37f0aa8,2021-01-20 23:15:00+05:30,28.579428000000004,77.226616,58.0,89.0,95.0,343
00000000c37f0aa8,2021-01-20 23:30:00+05:30,28.579546444444446,77.22659828571429,57.0,89.0,95.0,366
00000000c37f0aa8,2021-01-20 23:45:00+05:30,28.57945261111111,77.226562,50.0,78.0,82.0,346
00000000c37f0aa8,2021-01-21 00:00:00+05:30,28.579428000000004,77.22578742857142,55.0,89.0,96.5,334
00000000c37f0aa8,2021-01-21 00:15:00+05:30,28.579386,77.22560125,57.0,92.0,100.0,299
00000000c37f0aa8,2021-01-21 00:30:00+05:30,28.57935,77.225578,62.0,98.0,106.0,353
00000000c37f0aa8,2021-01-21 00:45:00+05:30,28.57936912698413,77.225624,65.0,104.0,112.0,346
00000000c37f0aa8,2021-01-21 01:00:00+05:30,28.579367,77.225616,61.0,98.0,107.0,348
00000000c37f0aa8,2021-01-21 01:15:00+05:30,28.57936871428572,77.225616,59.0,98.0,108.0,344
00000000c37f0aa8,2021-01-21 01:30:00+05:30,28.5793655,77.225655,58.0,94.0,104.0,338
00000000c37f0aa8,2021-01-21 01:45:00+05:30,28.57930371428572,77.225655,61.0,103.0,113.0,352
00000000c37f0aa8,2021-01-21 02:00:00+05:30,28.579288,77.225616,67.0,110.0,121.0,342
00000000c37f0aa8,2021-01-21 02:15:00+05:30,28.579317,77.225616,69.0,116.0,128.0,369
00000000c37f0aa8,2021-01-21 02:30:00+05:30,28.579325,77.22559711111111,69.0,116.0,130.0,341
00000000c37f0aa8,2021-01-21 02:45:00+05:30,28.57935858333333,77.22563433333333,71.0,119.5,134.0,360
00000000c37f0aa8,2021-01-21 03:00:00+05:30,28.579338,77.22561288888889,70.0,118.0,131.0,361
00000000c37f0aa8,2021-01-21 03:15:00+05:30,28.579347142857145,77.225639,73.0,124.0,139.0,357
00000000c37f0aa8,2021-01-21 03:30:00+05:30,28.57929600000001,77.225655,72.0,121.0,133.0,331
00000000c37f0aa8,2021-01-21 03:45:00+05:30,28.579317,77.22605899999998,72.0,121.0,131.0,77
00000000c37f0aa8,2021-01-21 06:15:00+05:30,28.57951400892857,77.226089,84.0,146.0,156.5,282
00000000c37f0aa8,2021-01-21 06:30:00+05:30,28.579496,77.226105,80.0,137.0,146.0,349
00000000c37f0aa8,2021-01-21 06:45:00+05:30,28.579348000000003,77.23442800000002,110.0,186.0,204.0,349
00000000c37f0aa8,2021-01-21 07:00:00+05:30,28.57934766666667,77.234421,112.0,184.0,201.0,347
00000000c37f0aa8,2021-01-21 07:15:00+05:30,28.579317,77.226357,79.0,129.0,136.0,316
00000000c37f0aa8,2021-01-21 07:30:00+05:30,28.579378,77.225601,81.0,131.0,139.0,349
00000000c37f0aa8,2021-01-21 07:45:00+05:30,28.579424375,77.22560899999998,75.0,121.0,128.0,339
00000000c37f0aa8,2021-01-21 08:00:00+05:30,28.573406300000002,77.22954381250001,106.0,176.0,190.0,360
00000000c37f0aa8,2021-01-21 08:15:00+05:30,28.5429755,77.28005200000001,109.0,187.0,208.5,354
00000000c37f0aa8,2021-01-21 08:30:00+05:30,28.49313275,77.303711625,105.0,182.0,203.0,363
00000000c37f0aa8,2021-01-21 08:45:00+05:30,28.496094,77.30242199999998,96.0,159.0,174.0,359
00000000c37f0aa8,2021-01-21 09:00:00+05:30,28.5330625,77.2864155,98.0,162.0,174.0,361
00000000c37f0aa8,2021-01-21 09:15:00+05:30,28.554131,77.26516,103.0,170.0,183.0,345
00000000c37f0aa8,2021-01-21 09:30:00+05:30,28.567136,77.22687925,102.0,164.0,175.0,347
00000000c37f0aa8,2021-01-21 09:45:00+05:30,28.593937,77.208275,98.0,160.0,169.0,345
00000000c37f0aa8,2021-01-21 10:00:00+05:30,28.608133,77.189316,87.0,142.0,152.0,343
00000000c37f0aa8,2021-01-21 10:15:00+05:30,28.6250335,77.20228949999998,97.0,155.0,166.0,345
00000000c37f0aa8,2021-01-21 10:30:00+05:30,28.636997500000007,77.2237915,99.0,159.0,169.0,350
00000000c37f0aa8,2021-01-21 10:45:00+05:30,28.60730971428572,77.24023177777778,92.0,150.0,165.0,349
00000000c37f0aa8,2021-01-21 11:00:00+05:30,28.569511,77.217613,77.0,121.0,127.0,355
00000000c37f0aa8,2021-01-21 11:15:00+05:30,28.56079442857143,77.26082271428571,78.0,122.0,129.0,353
00000000c37f0aa8,2021-01-21 11:30:00+05:30,28.514434714285713,77.29714028571428,74.0,120.0,129.0,360
00000000c37f0aa8,2021-01-21 11:45:00+05:30,28.49324600000001,77.303314,63.0,98.0,103.0,365
00000000c37f0aa8,2021-01-21 12:00:00+05:30,28.493914,77.30324066666667,37.0,55.0,67.0,355
00000000c37f0aa8,2021-01-21 12:15:00+05:30,28.49394,77.303543,40.0,61.0,71.0,357
00000000c37f0aa8,2021-01-21 12:30:00+05:30,28.517916,77.29563900000002,57.0,89.0,97.0,353
00000000c37f0aa8,2021-01-21 12:45:00+05:30,28.553822,77.2647515,61.0,94.0,101.0,361
00000000c37f0aa8,2021-01-21 13:00:00+05:30,28.565948999999996,77.22982855555554,59.0,92.0,96.0,354
00000000c37f0aa8,2021-01-21 13:15:00+05:30,28.597700857142854,77.21185433333332,59.0,89.0,93.0,360
00000000c37f0aa8,2021-01-21 13:30:00+05:30,28.63599957142857,77.22202185714286,50.0,77.0,80.0,359
00000000c37f0aa8,2021-01-21 13:45:00+05:30,28.63936,77.224098,40.0,58.0,69.0,350
00000000c37f0aa8,2021-01-21 14:00:00+05:30,28.626215600000002,77.2149384,48.0,71.5,77.0,358
00000000c37f0aa8,2021-01-21 14:15:00+05:30,28.58402875,77.21260811111111,50.0,75.0,79.0,362
00000000c37f0aa8,2021-01-21 14:30:00+05:30,28.565119000000003,77.24592955555555,56.0,85.0,90.0,354
00000000c37f0aa8,2021-01-21 14:45:00+05:30,28.540851166666663,77.281732,48.0,72.5,78.0,358
00000000c37f0aa8,2021-01-21 15:00:00+05:30,28.4957545,77.30299000000002,42.0,65.0,75.0,361
00000000c37f0aa8,2021-01-21 15:15:00+05:30,28.492823,77.303513,28.0,41.0,49.0,349
00000000c37f0aa8,2021-01-21 15:30:00+05:30,28.492884375,77.30361175,28.0,42.0,50.0,363
00000000c37f0aa8,2021-01-21 15:45:00+05:30,28.49285606666667,77.303574,29.0,43.0,52.0,366
00000000c37f0aa8,2021-01-21 16:00:00+05:30,28.492895,77.303565375,32.0,47.0,57.0,364
00000000c37f0aa8,2021-01-21 16:15:00+05:30,28.5135088,77.29731939999998,43.0,63.0,72.0,345
00000000c37f0aa8,2021-01-21 16:30:00+05:30,28.55401844444444,77.26524933333333,48.0,72.0,78.0,359
00000000c37f0aa8,2021-01-21 16:45:00+05:30,28.568923222222224,77.21502566666666,51.0,77.0,80.0,364
00000000c37f0aa8,2021-01-21 17:00:00+05:30,28.62323,77.21225,57.0,86.0,90.0,363
00000000c37f0aa8,2021-01-21 17:15:00+05:30,28.639387,77.223839,53.0,85.0,92.0,354
00000000c37f0aa8,2021-01-21 17:30:00+05:30,28.639478187500004,77.223679,83.0,137.0,151.5,350
00000000c37f0aa8,2021-01-21 17:45:00+05:30,28.639444,77.223709,74.0,115.0,121.0,353
00000000c37f0aa8,2021-01-21 18:00:00+05:30,28.62313972727273,77.21284209090908,70.0,103.5,108.5,342
00000000c37f0aa8,2021-01-21 18:15:00+05:30,28.576795500000003,77.212204,67.0,100.0,105.0,356
00000000c37f0aa8,2021-01-21 18:30:00+05:30,28.5653345,77.244888,90.0,133.0,140.0,351
00000000c37f0aa8,2021-01-21 18:45:00+05:30,28.545511,77.27847299999998,103.0,157.0,166.0,341
00000000c37f0aa8,2021-01-21 19:00:00+05:30,28.513249777777773,77.29776711111111,117.0,180.0,193.5,348
00000000c37f0aa8,2021-01-21 19:15:00+05:30,28.491246875,77.303911375,98.0,153.0,162.0,349
00000000c37f0aa8,2021-01-21 19:30:00+05:30,28.491290857142857,77.3039078125,105.0,153.0,159.0,356
00000000c37f0aa8,2021-01-21 19:45:00+05:30,28.491291,77.30387900000002,117.0,173.0,179.0,363
00000000c37f0aa8,2021-01-21 20:00:00+05:30,28.491915,77.303612,111.0,165.0,172.0,355
00000000c37f0aa8,2021-01-21 20:15:00+05:30,28.5337755,77.286103875,159.0,250.0,267.0,339
00000000c37f0aa8,2021-01-21 20:30:00+05:30,28.564976457142862,77.24680199999999,126.0,190.0,201.5,340
00000000c37f0aa8,2021-01-21 20:45:00+05:30,28.5981245,77.21185229999998,120.0,181.0,190.0,338
00000000c37f0aa8,2021-01-21 21:00:00+05:30,28.639458,77.223701,107.0,166.0,176.0,355
00000000c37f0aa8,2021-01-21 21:15:00+05:30,28.63948075,77.223679,98.0,145.0,151.0,349
00000000c37f0aa8,2021-01-21 21:30:00+05:30,28.639486,77.2236296,133.0,204.0,214.0,337
00000000c37f0aa8,2021-01-21 21:45:00+05:30,28.597677,77.212395,140.0,211.0,220.0,349
00000000c37f0aa8,2021-01-21 22:00:00+05:30,28.565302062500002,77.24703642857142,158.0,245.0,257.0,340
00000000c37f0aa8,2021-01-21 22:15:00+05:30,28.523955666666662,77.29284899999998,179.0,290.0,312.0,351
00000000c37f0aa8,2021-01-21 22:30:00+05:30,28.49292322222223,77.30360485714286,105.0,159.0,166.0,331
00000000c37f0aa8,2021-01-21 22:45:00+05:30,28.493110875,77.30348199999997,104.0,155.0,162.0,344
00000000c37f0aa8,2021-01-21 23:00:00+05:30,28.4931195,77.30351999999998,109.0,165.0,174.0,337
00000000c37f0aa8,2021-01-21 23:15:00+05:30,28.54000925,77.2823505,193.0,319.0,338.0,360
00000000c37f0aa8,2021-01-21 23:30:00+05:30,28.56702933333333,77.22950808333334,180.5,290.0,308.0,318
00000000c37f0aa8,2021-01-21 23:45:00+05:30,28.5794688,77.22926125000001,174.0,272.5,284.0,216
00000000c37f0aa8,2021-01-22 00:00:00+05:30,28.579227000000003,77.234299,168.0,281.0,310.0,336
00000000c37f0aa8,2021-01-22 00:15:00+05:30,28.579256,77.23440740000001,159.0,255.0,276.0,336
00000000c37f0aa8,2021-01-22 00:30:00+05:30,28.579242571428573,77.23493504761905,143.0,219.5,229.5,82
00000000c37f0aa8,2021-01-22 02:15:00+05:30,28.579418,77.234123,183.0,302.5,320.0,142
00000000c37f0aa8,2021-01-22 02:30:00+05:30,28.579408500000003,77.23410799999998,181.0,300.0,317.0,345
00000000c37f0aa8,2021-01-22 02:45:00+05:30,28.57934875,77.226967,151.0,241.0,260.5,356
00000000c37f0aa8,2021-01-22 03:00:00+05:30,28.57934466666667,77.226677,146.0,233.0,249.0,117
00000000c37f0aa8,2021-01-22 06:30:00+05:30,28.57929600000001,77.234606,162.0,276.0,295.0,325
00000000c37f0aa8,2021-01-22 06:45:00+05:30,28.57932700000001,77.229118375,168.0,282.0,298.0,343
00000000c37f0aa8,2021-01-22 07:00:00+05:30,28.579329,77.226377625,171.0,285.0,301.0,337
00000000c37f0aa8,2021-01-22 07:15:00+05:30,28.5793504,77.22596,131.0,209.0,221.0,355
00000000c37f0aa8,2021-01-22 07:30:00+05:30,28.579382,77.225624,126.0,201.0,211.0,348
00000000c37f0aa8,2021-01-22 07:45:00+05:30,28.57946,77.22568810000001,117.0,185.0,195.0,360
00000000c37f0aa8,2021-01-22 08:00:00+05:30,28.57942166666667,77.22566925000002,103.0,168.0,182.0,350
00000000c37f0aa8,2021-01-22 08:15:00+05:30,28.565905636363635,77.230915,124.0,208.0,224.5,346
00000000c37f0aa8,2021-01-22 08:30:00+05:30,28.545196571428573,77.2786417142857,118.0,202.0,220.0,336
00000000c37f0aa8,2021-01-22 08:45:00+05:30,28.492641625,77.30372249999999,115.0,195.0,218.0,348
00000000c37f0aa8,2021-01-22 09:00:00+05:30,28.493873,77.303101,109.0,191.0,214.0,345
00000000c37f0aa8,2021-01-22 09:15:00+05:30,28.53176666666667,77.287028,115.0,190.0,206.0,345
00000000c37f0aa8,2021-01-22 09:30:00+05:30,28.547079,77.277351,123.0,206.0,224.0,353
00000000c37f0aa8,2021-01-22 09:45:00+05:30,28.56521971428572,77.23966999999998,120.0,199.0,214.0,347
00000000c37f0aa8,2021-01-22 10:00:00+05:30,28.5883235,77.2117805,122.0,202.0,219.0,360
00000000c37f0aa8,2021-01-22 10:15:00+05:30,28.62606725,77.21441131249998,115.0,189.0,202.0,366
00000000c37f0aa8,2021-01-22 10:30:00+05:30,28.638525,77.22355400000002,111.0,185.0,201.0,347
00000000c37f0aa8,2021-01-22 10:45:00+05:30,28.619059000000007,77.2124594375,115.0,188.0,202.5,352
00000000c37f0aa8,2021-01-22 11:00:00+05:30,28.569161800000003,77.21291442857142,122.0,206.0,223.5,348
00000000c37f0aa8,2021-01-22 11:15:00+05:30,28.561976399999995,77.25830328571428,124.0,208.0,225.0,343
00000000c37f0aa8,2021-01-22 11:30:00+05:30,28.528199600000004,77.289139,112.0,187.0,206.0,355
00000000c37f0aa8,2021-01-22 11:45:00+05:30,28.492159,77.30378,91.0,153.0,166.0,347
00000000c37f0aa8,2021-01-22 12:00:00+05:30,28.49203300000001,77.30362466666666,72.0,114.0,120.0,363
00000000c37f0aa8,2021-01-22 12:15:00+05:30,28.4929115,77.30356433333334,86.0,136.0,145.0,355
00000000c37f0aa8,2021-01-22 12:30:00+05:30,28.50895385714286,77.299154,119.0,197.0,214.0,357
00000000c37f0aa8,2021-01-22 12:45:00+05:30,28.54989275,77.272217,123.0,201.0,220.0,356
00000000c37f0aa8,2021-01-22 13:00:00+05:30,28.56496571428572,77.24762925,125.0,205.0,220.0,349
00000000c37f0aa8,2021-01-22 13:15:00+05:30,28.584312500000003,77.21190274999998,122.0,197.5,213.5,356
00000000c37f0aa8,2021-01-22 13:30:00+05:30,28.6275185,77.2159805,119.0,194.0,208.0,312
00000000c37f0aa8,2021-01-22 13:45:00+05:30,28.639351142857144,77.224068,79.0,122.5,128.0,340
00000000c37f0aa8,2021-01-22 14:00:00+05:30,28.637753000000004,77.223473,114.0,186.0,199.0,359
00000000c37f0aa8,2021-01-22 14:15:00+05:30,28.623201500000004,77.21305100000001,114.0,184.0,196.5,336
00000000c37f0aa8,2021-01-22 14:30:00+05:30,28.580513,77.2126275,105.0,167.0,177.0,345
00000000c37f0aa8,2021-01-22 14:45:00+05:30,28.565151566666664,77.24931799999999,103.0,163.0,173.5,348
00000000c37f0aa8,2021-01-22 15:00:00+05:30,28.539787666666665,77.28259533333333,98.0,155.0,167.0,351
00000000c37f0aa8,2021-01-22 15:15:00+05:30,28.494789,77.30321900000001,95.5,152.5,164.0,348
00000000c37f0aa8,2021-01-22 15:30:00+05:30,28.492762499999998,77.30358942857144,56.0,86.0,89.5,342
00000000c37f0aa8,2021-01-22 15:45:00+05:30,28.492853928571428,77.30358977777777,57.0,85.0,87.5,334
00000000c37f0aa8,2021-01-22 16:00:00+05:30,28.492847,77.30358100000002,57.0,86.0,89.0,363
00000000c37f0aa8,2021-01-22 16:15:00+05:30,28.4956568,77.3028364,90.0,141.0,151.0,354
00000000c37f0aa8,2021-01-22 16:30:00+05:30,28.5447136,77.2787076,88.0,138.0,146.5,356
00000000c37f0aa8,2021-01-22 16:45:00+05:30,28.5651206,77.247726,95.0,152.0,161.0,341
00000000c37f0aa8,2021-01-22 17:00:00+05:30,28.576291,77.212303,94.0,149.0,156.5,344
00000000c37f0aa8,2021-01-22 17:15:00+05:30,28.617712,77.212036,99.0,155.0,164.0,356
00000000c37f0aa8,2021-01-22 17:30:00+05:30,28.6386673125,77.223587,90.0,140.5,149.0,352
00000000c37f0aa8,2021-01-22 17:45:00+05:30,28.639402562500003,77.223648,82.0,124.0,132.0,342
00000000c37f0aa8,2021-01-22 18:00:00+05:30,28.620182333333336,77.21257,101.0,158.0,168.0,352
00000000c37f0aa8,2021-01-22 18:15:00+05:30,28.59032100000001,77.211258,104.0,164.0,174.0,353
00000000c37f0aa8,2021-01-22 18:30:00+05:30,28.565365000000003,77.235802,108.0,169.0,179.0,345
00000000c37f0aa8,2021-01-22 18:45:00+05:30,28.5654315,77.24793328571428,117.0,189.0,202.0,348
00000000c37f0aa8,2021-01-22 19:00:00+05:30,28.5474592,77.27731159999998,125.0,198.0,210.0,341
00000000c37f0aa8,2021-01-22 19:15:00+05:30,28.51614600000001,77.296547,119.0,191.0,203.0,347
00000000c37f0aa8,2021-01-22 19:30:00+05:30,28.49145442857143,77.303889125,89.0,137.0,146.0,351
00000000c37f0aa8,2021-01-22 19:45:00+05:30,28.491308,77.303986,84.0,130.0,136.0,357
00000000c37f0aa8,2021-01-22 20:00:00+05:30,28.491316,77.303899,84.0,128.0,133.0,358
00000000c37f0aa8,2021-01-22 20:15:00+05:30,28.509597625,77.298942875,118.0,187.0,198.0,356
00000000c37f0aa8,2021-01-22 20:30:00+05:30,28.554272,77.265366,129.0,204.0,217.0,351
00000000c37f0aa8,2021-01-22 20:45:00+05:30,28.567917142857148,77.22508757142856,130.0,208.0,221.0,355
00000000c37f0aa8,2021-01-22 21:00:00+05:30,28.610315000000003,77.21211533333334,114.0,181.0,191.0,349
00000000c37f0aa8,2021-01-22 21:15:00+05:30,28.63936,77.22375500000003,101.0,155.0,161.0,345
00000000c37f0aa8,2021-01-22 21:30:00+05:30,28.63947700000001,77.2237450714286,93.0,143.0,148.0,336
00000000c37f0aa8,2021-01-22 21:45:00+05:30,28.636182642857143,77.22284525,127.0,203.0,216.0,344
00000000c37f0aa8,2021-01-22 22:00:00+05:30,28.588383,77.212161,130.0,214.0,229.0,353
00000000c37f0aa8,2021-01-22 22:15:00+05:30,28.562069,77.253557,124.0,203.0,217.5,336
00000000c37f0aa8,2021-01-22 22:30:00+05:30,28.517032,77.29612825000002,104.0,170.0,185.0,351
00000000c37f0aa8,2021-01-22 22:45:00+05:30,28.493872,77.30330933333333,66.0,105.0,111.0,335
00000000c37f0aa8,2021-01-22 23:00:00+05:30,28.494102124999998,77.30318450000001,68.0,108.5,115.5,302
00000000c37f0aa8,2021-01-22 23:15:00+05:30,28.549482,77.275002,100.0,164.0,176.0,363
00000000c37f0aa8,2021-01-22 23:30:00+05:30,28.5675112,77.22933,115.0,191.5,209.0,344
00000000c37f0aa8,2021-01-22 23:45:00+05:30,28.57948328571429,77.22846428571428,96.0,159.0,172.0,361
00000000c37f0aa8,2021-01-23 00:00:00+05:30,28.579325,77.2286,81.5,132.0,141.0,354
00000000c37f0aa8,2021-01-23 00:15:00+05:30,28.579378,77.22848499999998,80.0,129.0,139.0,356
00000000c37f0aa8,2021-01-23 00:30:00+05:30,28.579410833333334,77.22847310714285,80.0,129.0,139.0,344
00000000c37f0aa8,2021-01-23 00:45:00+05:30,28.579363,77.2285,100.0,161.0,172.5,350
00000000c37f0aa8,2021-01-23 01:00:00+05:30,28.579357,77.22848979999998,96.0,158.0,172.0,347
00000000c37f0aa8,2021-01-23 01:15:00+05:30,28.579382,77.2285,83.0,137.0,148.0,362
00000000c37f0aa8,2021-01-23 01:30:00+05:30,28.579384142857144,77.228531,85.0,145.0,158.0,352
00000000c37f0aa8,2021-01-23 01:45:00+05:30,28.579378,77.22850799999998,80.0,137.0,151.0,356
00000000c37f0aa8,2021-01-23 02:00:00+05:30,28.57936554545455,77.22851333333331,88.0,149.0,164.0,351
00000000c37f0aa8,2021-01-23 02:15:00+05:30,28.579367,77.228493,74.0,120.5,131.0,330
00000000c37f0aa8,2021-01-23 02:30:00+05:30,28.579353,77.228493,69.0,112.0,119.0,350
00000000c37f0aa8,2021-01-23 02:45:00+05:30,28.5793545,77.22848499999998,66.0,106.0,114.0,357
00000000c37f0aa8,2021-01-23 03:00:00+05:30,28.579353,77.228516,64.0,102.0,107.0,341
00000000c37f0aa8,2021-01-23 03:15:00+05:30,28.5794074,77.22850799999998,83.0,130.0,138.0,361
00000000c37f0aa8,2021-01-23 03:30:00+05:30,28.579357,77.22756150000001,67.0,109.0,116.0,150
00000000c37f0aa8,2021-01-23 03:45:00+05:30,28.579313499999998,77.22602888888889,67.0,109.0,115.5,128
00000000c37f0aa8,2021-01-23 06:15:00+05:30,28.579472,77.23214795238096,96.5,166.0,185.0,256
00000000c37f0aa8,2021-01-23 06:30:00+05:30,28.57929442857143,77.234886,59.5,101.0,110.0,300
00000000c37f0aa8,2021-01-23 06:45:00+05:30,28.57941925,77.227135,51.0,81.0,86.0,271
00000000c37f0aa8,2021-01-23 07:00:00+05:30,28.579424,77.22710011111111,47.0,75.0,80.0,338
00000000c37f0aa8,2021-01-23 07:15:00+05:30,28.579414,77.22707750000002,51.0,81.0,86.0,361
00000000c37f0aa8,2021-01-23 07:30:00+05:30,28.579418,77.227097,50.0,81.0,86.0,355
00000000c37f0aa8,2021-01-23 07:45:00+05:30,28.57948650892857,77.22575716666667,70.0,116.0,127.5,348
00000000c37f0aa8,2021-01-23 08:00:00+05:30,28.579565,77.22548557142858,74.0,126.0,140.0,367
00000000c37f0aa8,2021-01-23 08:15:00+05:30,28.560946,77.260506,69.0,112.0,121.0,349
00000000c37f0aa8,2021-01-23 08:30:00+05:30,28.51074242857143,77.29879014285714,71.0,118.0,128.0,365
00000000c37f0aa8,2021-01-23 08:45:00+05:30,28.493859999999998,77.30305824999999,70.0,120.0,132.0,344
00000000c37f0aa8,2021-01-23 09:00:00+05:30,28.547137214285712,77.27740392857143,74.0,123.0,133.0,350
00000000c37f0aa8,2021-01-23 09:15:00+05:30,28.565014,77.24299599999998,72.0,119.0,127.0,359
00000000c37f0aa8,2021-01-23 09:30:00+05:30,28.56926433333333,77.21224314285715,89.5,148.0,161.5,350
00000000c37f0aa8,2021-01-23 09:45:00+05:30,28.603219199999998,77.19736321428573,83.0,136.0,149.0,336
00000000c37f0aa8,2021-01-23 10:00:00+05:30,28.629599,77.21177733333333,90.0,150.0,165.0,335
00000000c37f0aa8,2021-01-23 10:15:00+05:30,28.63567583333333,77.2209895,79.0,132.0,144.5,358
00000000c37f0aa8,2021-01-23 10:30:00+05:30,28.639369,77.223793,79.0,133.0,148.0,345
00000000c37f0aa8,2021-01-23 10:45:00+05:30,28.63057375,77.2077865,84.0,138.0,150.0,350
00000000c37f0aa8,2021-01-23 11:00:00+05:30,28.6059615,77.173737,83.0,136.0,147.0,357
00000000c37f0aa8,2021-01-23 11:15:00+05:30,28.569845,77.199060375,82.0,130.0,140.0,341
00000000c37f0aa8,2021-01-23 11:30:00+05:30,28.565436857142853,77.24113388888887,79.0,127.0,137.0,347
00000000c37f0aa8,2021-01-23 11:45:00+05:30,28.540796000000004,77.281837,75.0,120.0,129.0,345
00000000c37f0aa8,2021-01-23 12:00:00+05:30,28.4940225,77.30319200000002,76.0,126.0,136.0,352
00000000c37f0aa8,2021-01-23 12:15:00+05:30,28.494694,77.303174,71.0,120.0,134.0,369
00000000c37f0aa8,2021-01-23 12:30:00+05:30,28.4947275,77.30321500000002,75.0,125.5,140.0,358
00000000c37f0aa8,2021-01-23 12:45:00+05:30,28.5392635,77.282831375,74.0,119.0,129.0,341
00000000c37f0aa8,2021-01-23 13:00:00+05:30,28.564905,77.2493162,74.0,119.0,128.0,355
00000000c37f0aa8,2021-01-23 13:15:00+05:30,28.575640000000003,77.21194536363636,78.0,122.0,131.0,353
00000000c37f0aa8,2021-01-23 13:30:00+05:30,28.626673,77.21505,73.0,115.0,123.0,339
00000000c37f0aa8,2021-01-23 13:45:00+05:30,28.63935525,77.223961,60.0,100.0,110.5,358
00000000c37f0aa8,2021-01-23 14:00:00+05:30,28.640581,77.223763,66.0,104.0,111.0,349
00000000c37f0aa8,2021-01-23 14:15:00+05:30,28.60430766666667,77.212257,66.0,101.0,109.0,359
00000000c37f0aa8,2021-01-23 14:30:00+05:30,28.565516,77.243401,68.0,107.0,115.0,365
00000000c37f0aa8,2021-01-23 14:45:00+05:30,28.5407905,77.28196814285715,68.0,109.0,118.0,362
00000000c37f0aa8,2021-01-23 15:00:00+05:30,28.493046000000003,77.303523,67.0,107.0,116.0,353
00000000c37f0aa8,2021-01-23 15:15:00+05:30,28.493513,77.30346142857142,41.0,63.0,72.0,353
00000000c37f0aa8,2021-01-23 15:30:00+05:30,28.493486,77.303461375,51.0,78.0,82.0,351
00000000c37f0aa8,2021-01-23 15:45:00+05:30,28.493497047619048,77.303393,45.0,68.0,75.0,354
00000000c37f0aa8,2021-01-23 16:00:00+05:30,28.493526,77.30336,48.0,73.0,78.0,376
00000000c37f0aa8,2021-01-23 16:15:00+05:30,28.494258,77.30320325,65.0,104.0,114.0,351
00000000c37f0aa8,2021-01-23 16:30:00+05:30,28.547993666666667,77.27659066666669,69.0,108.0,115.0,362
00000000c37f0aa8,2021-01-23 16:45:00+05:30,28.565318375000004,77.2409745,73.0,117.0,126.5,354
00000000c37f0aa8,2021-01-23 17:00:00+05:30,28.6016915,77.211899,71.0,113.0,122.0,341
00000000c37f0aa8,2021-01-23 17:15:00+05:30,28.63600742857143,77.2219462857143,72.0,116.0,125.0,352
00000000c37f0aa8,2021-01-23 17:30:00+05:30,28.639597,77.223671,48.0,76.0,81.0,353
00000000c37f0aa8,2021-01-23 17:45:00+05:30,28.639523,77.22364,59.0,95.0,101.0,330
00000000c37f0aa8,2021-01-23 18:00:00+05:30,28.621671999999997,77.212662,79.0,126.0,135.0,340
00000000c37f0aa8,2021-01-23 18:15:00+05:30,28.569136,77.213089,85.0,137.0,147.0,347
00000000c37f0aa8,2021-01-23 18:30:00+05:30,28.562233666666664,77.25182966666667,107.0,170.0,182.0,348
00000000c37f0aa8,2021-01-23 18:45:00+05:30,28.536243,77.284927,103.0,164.0,179.0,339
00000000c37f0aa8,2021-01-23 19:00:00+05:30,28.49890066666667,77.30187466666666,121.0,196.0,210.0,339
00000000c37f0aa8,2021-01-23 19:15:00+05:30,28.491161,77.303955,81.0,125.0,132.0,351
00000000c37f0aa8,2021-01-23 19:30:00+05:30,28.49111,77.303955,79.0,120.0,127.0,364
00000000c37f0aa8,2021-01-23 19:45:00+05:30,28.491129,77.30392785714284,88.0,135.0,142.0,363
00000000c37f0aa8,2021-01-23 20:00:00+05:30,28.4956465,77.30266950000001,127.0,203.0,218.5,344
00000000c37f0aa8,2021-01-23 20:15:00+05:30,28.549517,77.27423711111109,127.0,199.0,215.0,345
00000000c37f0aa8,2021-01-23 20:30:00+05:30,28.56849,77.222721,122.0,191.0,205.0,336
00000000c37f0aa8,2021-01-23 20:45:00+05:30,28.61421333333333,77.21211233333334,120.0,189.0,202.0,344
00000000c37f0aa8,2021-01-23 21:00:00+05:30,28.639498,77.22359499999997,98.5,158.5,171.0,350
00000000c37f0aa8,2021-01-23 21:15:00+05:30,28.641167,77.223488,81.0,126.0,133.0,350
00000000c37f0aa8,2021-01-23 21:30:00+05:30,28.64113,77.223473,99.0,154.0,161.0,343
00000000c37f0aa8,2021-01-23 21:45:00+05:30,28.609041,77.21249,125.0,202.0,216.0,343
